cycle_length,lane1_num_vehicles,lane2_num_vehicles,lane3_num_vehicles,lane4_num_vehicles,ew_waiting_times,ns_waiting_times,time_of_day,flow_ratios,ew_green_time,ns_green_time
120,61,32,38,69,45,97.0612926161587,11,0.6433832755234872,97.0612926161587,112.09862513105301
120,59,40,60,7,34,56.792794634798646,8,0.693536262622001,56.792794634798646,39.113648033198544
120,20,10,71,17,44,46.54741886484341,9,0.9590924495937723,46.54741886484341,12.461538585625192
120,18,70,57,35,43,189.97566357950527,10,0.3034729062776467,189.97566357950527,240.1618788029291
120,43,71,71,33,28,85.42276284859105,15,0.8450091093522114,85.42276284859105,88.29390099102059
120,32,52,70,61,46,115.0188412556384,10,0.6210141908861974,115.0188412556384,103.97736087126681
120,55,74,68,37,26,70.49527767886151,21,0.9827260223680458,70.49527767886151,78.8255072403512
120,53,71,71,57,25,65.63763303689639,7,0.7113789966934019,65.63763303689639,76.04264864047927
120,13,52,43,14,25,131.5390728965736,13,0.33003535173002857,131.5390728965736,164.1358324964991
120,62,69,42,67,53,75.3864206411399,1,0.8523927827833289,75.3864206411399,84.71791819719657
120,49,48,44,69,13,67.03331815078027,3,0.7381372514206577,67.03331815078027,96.83021595659693
120,26,67,23,6,58,84.36837817618627,14,0.3191422314038402,84.36837817618627,214.1561626705201
120,36,50,9,6,39,117.65216723684641,17,0.20719372912705492,117.65216723684641,181.04608731111762
120,73,23,73,73,43,117.12550650380913,10,0.6349178378925561,117.12550650380913,120.83178182899958
120,73,68,18,41,14,134.15797172586002,18,0.3931912886791822,134.15797172586002,139.65468698801405
120,46,54,53,6,42,35.699245981217885,17,0.893793191215934,35.699245981217885,37.90571963978192
120,57,67,68,65,55,128.42930383852178,8,0.40074395326228196,128.42930383852178,101.41237011072751
120,63,45,61,44,18,87.16769899867823,21,0.7302849239199631,87.16769899867823,65.97816994898977
120,43,11,39,67,26,91.6163851809726,22,0.4761040858072232,91.6163851809726,145.30634965730826
120,19,13,9,29,21,40.61236198909399,4,0.480254439945665,40.61236198909399,62.41527587228237
120,33,8,43,42,33,73.38590515700723,9,0.3454518698955935,73.38590515700723,72.9477560606629
120,7,53,28,41,21,35.527208276965496,16,0.602177379307085,35.527208276965496,67.46102065254222
120,14,10,44,31,24,67.52325706879382,19,0.6634173583236569,67.52325706879382,50.10391215190806
120,33,25,54,54,25,82.47609973048597,12,0.6648109435166268,82.47609973048597,85.34990471701028
120,39,19,62,38,32,71.63369673092856,3,0.8852881240612749,71.63369673092856,46.5055634780833
120,10,71,5,48,27,15.20275954591643,13,0.7218778299626112,15.20275954591643,99.1147307533025
120,16,70,47,8,31,46.0290621998706,7,0.7921902665697349,46.0290621998706,51.847030038090196
120,42,60,43,56,55,96.48122168231683,20,0.458758556948504,96.48122168231683,135.61181226874396
120,23,72,14,59,53,45.51658111376238,14,0.5365485047422133,45.51658111376238,136.46686558572685
120,71,36,6,16,40,332.79554822137396,2,0.21463408556056385,332.79554822137396,184.36709763599072
120,12,70,67,18,52,158.6969424210038,16,0.2632874714161959,158.6969424210038,199.34651248834967
120,12,33,20,39,24,40.56266275334371,14,0.5080957079891928,40.56266275334371,78.78532550668741
120,51,70,41,10,30,140.16722236510356,0,0.3677869876539364,140.16722236510356,197.33592122722084
120,8,38,20,51,17,24.36924268836767,4,0.8503675167182043,24.36924268836767,61.192530989755944
120,55,31,31,27,58,44.952548603700635,7,0.741189193702132,44.952548603700635,29.735245296781745
120,71,64,67,72,49,45.41489746932813,8,0.9762443837881731,45.41489746932813,47.85030913422339
120,49,43,68,69,45,77.00590245222183,1,0.9096271701550298,77.00590245222183,79.70554908148324
120,12,48,36,63,51,39.205069385913916,4,0.9821288188267445,39.205069385913916,66.10662489464505
120,20,40,13,13,47,42.982228861364455,3,0.49222010606996736,42.982228861364455,83.41356916579713
120,71,23,15,62,15,121.60084767424956,11,0.5875010508108203,121.60084767424956,111.61176852178957
120,13,49,74,52,26,92.73393793919632,18,0.4981005962757382,92.73393793919632,73.3247791527781
120,64,25,34,67,49,68.33126716995996,23,0.9714445812782158,68.33126716995996,72.38601492704981
120,19,27,19,13,54,39.08682955803158,1,0.5221669552082802,39.08682955803158,53.661941376156975
120,45,31,63,48,56,217.51695968615698,15,0.29340951963964346,217.51695968615698,174.46972203090365
120,26,23,52,50,45,132.1175627333866,1,0.4004079148444028,132.1175627333866,131.4785346110795
120,28,45,64,19,37,120.40010376152192,20,0.539856128078503,120.40010376152192,89.3755468953962
120,48,30,72,57,56,73.25907240425462,9,0.6823951951632647,73.25907240425462,64.14935034850262
120,5,32,61,52,32,67.37617622872824,9,0.694469181800782,67.37617622872824,45.816378602028976
120,14,68,68,46,40,49.649905965774806,16,0.8070268940253247,49.649905965774806,54.473947035898526
120,60,72,58,21,55,86.28132063790494,11,0.7182934442050846,86.28132063790494,104.55165079738117
120,54,55,58,39,20,98.77029700197399,6,0.5932272047698596,98.77029700197399,97.65172752438436
120,16,52,63,35,29,189.58388489376796,8,0.2241372405403535,189.58388489376796,186.23558277000438
120,64,14,43,8,41,86.70354206150293,13,0.7560227066872451,86.70354206150293,22.853139429028914
120,30,43,19,52,26,74.65961184428244,17,0.26836647414240233,74.65961184428244,122.64452093752642
120,45,23,32,18,51,56.51306754624833,9,0.5750490979205936,56.51306754624833,30.0116772256901
120,40,68,40,29,47,45.96493798244286,15,0.9171169752918586,45.96493798244286,76.44364146927501
120,27,23,58,50,15,86.35846251526536,0,0.6775031147143622,86.35846251526536,78.11832184581962
120,47,66,21,52,10,85.68412858645294,8,0.35917180614768607,85.68412858645294,123.03118828622473
120,10,17,26,44,46,33.0195499221765,12,0.8463665667585367,33.0195499221765,53.637908133638284
120,73,29,40,54,13,166.43576936294036,15,0.4403272987815224,166.43576936294036,130.9578370379933
120,47,46,33,11,40,73.01664559578856,15,0.6618166713690459,73.01664559578856,73.15648541609313
120,29,43,59,64,20,84.25347774405503,1,0.7086791038493652,84.25347774405503,94.52153110109298
120,22,34,46,39,26,36.36357848846424,8,0.7848971955138251,36.36357848846424,33.87744545995197
120,66,9,36,67,16,262.7192545960599,12,0.2519860561675287,262.7192545960599,279.0236908803487
120,17,22,18,24,44,14.028087025434225,7,0.883413705966124,14.028087025434225,18.3266451871804
120,47,25,22,20,11,162.01749384821926,22,0.29108025943711235,162.01749384821926,93.98783950529355
120,32,54,42,26,49,154.82976701343244,10,0.275627144096484,154.82976701343244,203.6583316536562
120,22,10,38,40,46,53.36269834745799,16,0.5655076445780038,53.36269834745799,54.271512651222864
120,63,54,49,23,46,128.8707630158658,19,0.49774528097063675,128.8707630158658,114.93276359296398
120,64,70,36,6,19,263.57773760492336,10,0.24369093905944006,263.57773760492336,300.42797488563116
120,67,5,71,72,21,214.39107914405145,10,0.3328004165201566,214.39107914405145,227.06543703286036
120,61,61,67,11,26,122.81533119406858,15,0.5513707557855088,122.81533119406858,116.77412779609423
120,55,34,59,51,55,71.095752456029,6,0.8632577428708288,71.095752456029,62.633319406826516
120,60,62,47,53,35,203.7406151573579,21,0.2970435034977138,203.7406151573579,218.91066642047105
120,31,56,26,47,14,109.99952078130488,0,0.2836242993418722,109.99952078130488,202.94427164400307
120,36,41,72,36,14,86.02185378400983,22,0.8438635215576331,86.02185378400983,52.887148316206094
120,13,52,33,21,47,57.91936249013114,14,0.593852412934567,57.91936249013114,90.45981204834956
120,72,5,44,18,56,91.69302695625072,17,0.48819939736764867,91.69302695625072,28.747070236984467
120,50,23,49,36,36,89.66065929705228,13,0.5690829137868476,89.66065929705228,67.74270765873025
120,71,50,14,64,14,134.99741188038425,12,0.5286773513047156,134.99741188038425,127.80669257070363
120,30,71,49,64,17,60.20686211131184,23,0.825515336510046,60.20686211131184,89.01722494032357
120,12,6,21,56,40,103.2234102740736,1,0.20746188992388392,103.2234102740736,275.0902645778999
120,10,60,6,70,42,20.39736226863435,19,0.5465268628988219,20.39736226863435,129.10140399387217
120,28,21,21,8,30,87.10499052973712,21,0.32708373456654344,87.10499052973712,68.5589924237897
120,52,26,42,67,44,118.62781263402101,23,0.4466286776636156,118.62781263402101,155.94414921784352
120,49,31,41,37,30,170.618916038305,10,0.28973695638459285,170.618916038305,136.23298444308432
120,17,59,67,5,24,82.02386182615656,18,0.5415904814146751,82.02386182615656,64.99453682400086
120,73,36,9,68,45,104.39989026573892,21,0.7146361078812065,104.39989026573892,100.37331695260539
120,29,64,29,41,11,40.315543080869766,5,0.7292745868206485,40.315543080869766,89.77421705665265
120,24,32,26,74,39,21.530038131382675,16,0.8373949816884221,21.530038131382675,66.12757357230417
120,70,32,67,11,37,84.00874486893349,21,0.852009121021382,84.00874486893349,41.75872061210198
120,49,29,39,28,26,73.5514839268401,0,0.6781867629129399,73.5514839268401,46.43865652039024
120,51,30,59,72,53,124.92472512290789,19,0.48251999700424175,124.92472512290789,155.4628499654567
120,67,21,24,59,29,279.3978792422401,4,0.24105238788890865,279.3978792422401,258.7299667276667
120,59,11,9,7,49,260.43440976022265,0,0.22869599002062221,260.43440976022265,61.120508748391636
120,23,60,43,27,38,149.86437985475663,12,0.29061048370026116,149.86437985475663,213.955144371468
120,39,68,67,40,14,68.57799198780911,0,0.9870651449446708,68.57799198780911,72.31999594522657
120,57,24,36,61,34,70.4756294075633,11,0.8287819463231503,70.4756294075633,77.12577083636695
120,30,42,67,52,19,85.25975088910255,8,0.5238978015599702,85.25975088910255,67.05690493395417
120,18,62,44,17,28,78.19406619172537,21,0.5729609354210892,78.19406619172537,112.11952385247201
120,49,20,21,65,50,64.53277019482103,12,0.7899050751096539,64.53277019482103,85.51500713552404
120,48,55,36,28,57,62.37143514905735,9,0.611520513133236,62.37143514905735,63.79417564206136
120,69,31,27,47,10,141.79702647111355,15,0.4883329941419978,141.79702647111355,103.33565196329968
120,55,55,64,37,56,136.23103609748173,5,0.4796485275977549,136.23103609748173,121.47884845114746
120,47,20,60,28,43,165.32058677961527,20,0.3677133310860639,165.32058677961527,84.41230316946789
120,27,64,13,26,23,30.869668290701444,21,0.9084892784098684,30.869668290701444,71.99010454804962
120,60,44,73,56,34,78.71786575747363,7,0.5313230631955841,78.71786575747363,66.83516702231668
120,23,71,66,10,35,84.05551726029323,22,0.8018903494801373,84.05551726029323,92.74355958242101
120,59,6,68,23,30,104.68513119997652,6,0.6590096771618532,104.68513119997652,40.13510975999089
120,64,52,26,33,25,80.92384300093613,12,0.8032749217236581,80.92384300093613,68.78118958830741
120,63,56,36,68,19,93.77006113245298,16,0.45672795672818434,93.77006113245298,108.72715658918546
120,37,28,51,18,41,65.67219868378682,11,0.801607002824261,65.67219868378682,38.21344450568015
120,23,6,6,34,53,30.295073592501517,10,0.8319746345778782,30.295073592501517,42.3813842076708
120,32,69,56,25,54,200.2837857863875,5,0.28342406628721506,200.2837857863875,253.46563963326113
120,56,24,18,69,29,206.44978058422384,14,0.2731710240879623,206.44978058422384,262.91150439191557
120,53,38,41,8,18,54.52220118671027,4,0.9883965750577117,54.52220118671027,41.172216570561744
120,41,45,31,50,43,141.43371358280922,15,0.29436320259815596,141.43371358280922,176.92987297524925
120,30,45,28,12,40,42.11377892057281,23,0.7478726962972355,42.11377892057281,62.27635732688787
120,44,27,68,22,28,86.58628265835645,10,0.7982505853990267,86.58628265835645,38.15327930608877
120,42,42,74,64,56,207.46878009174293,9,0.2508086528705715,207.46878009174293,159.23210552979012
120,58,48,30,49,40,50.47627206996279,7,0.7972087463911879,50.47627206996279,38.22601096379322
120,26,71,58,35,39,110.2373510873244,23,0.535611956683916,110.2373510873244,138.07052147160815
120,20,66,19,32,56,50.44863483963191,4,0.4197392027560238,50.44863483963191,159.76292671276693
120,32,16,33,68,33,27.337645913307355,9,0.7322645150916336,27.337645913307355,61.978228278046664
120,39,34,32,41,42,27.490814196387777,9,0.8664995912151112,27.490814196387777,34.00737322168232
120,64,69,63,71,27,98.57962388270307,0,0.6582356019108848,98.57962388270307,112.79309518900888
120,49,45,25,72,30,56.15687265034964,12,0.8965020796828658,56.15687265034964,83.11998303711286
120,50,24,14,39,40,231.47909842059173,19,0.21788476747611876,231.47909842059173,190.56765168909112
120,59,10,8,40,48,77.00008372647919,22,0.790883830859,77.00008372647919,54.42633213647933
120,30,8,66,61,51,140.10734835606777,17,0.33552198006514833,140.10734835606777,141.31345168073372
120,29,14,8,74,50,70.1212668652891,22,0.4288591643479854,70.1212668652891,176.05688224089872
120,69,55,10,8,52,107.49480014354678,4,0.6578019111107,107.49480014354678,88.98653722304796
120,10,42,20,53,13,48.319431305607445,15,0.41955608557149626,48.319431305607445,128.73996452514012
120,27,5,42,43,35,127.30187393883777,5,0.3345230834265379,127.30187393883777,134.90629796765674
120,68,12,53,22,42,76.9570086589178,21,0.9083985750731582,76.9570086589178,28.066294410831063
120,47,67,65,64,53,72.89150844221977,20,0.9253787602449997,72.89150844221977,76.04736104716828
120,27,37,69,14,42,213.76762354476472,9,0.22909713420227418,213.76762354476472,106.46076860340132
120,34,19,54,27,58,92.88546504556928,6,0.6000969153479845,92.88546504556928,49.6370057750631
120,22,35,21,72,29,62.065567911827536,19,0.3629430649235455,62.065567911827536,201.48150065248146
120,25,25,32,63,50,38.42570870417561,15,0.890727035157435,38.42570870417561,72.65002444655453
120,61,7,48,11,17,107.8643511419582,0,0.5700170056545165,107.8643511419582,24.690887435155947
120,27,70,16,17,45,48.58075883110547,6,0.5827661942345046,48.58075883110547,122.54582009627316
120,49,39,74,7,17,106.26638945859858,11,0.7019781305359816,106.26638945859858,60.870605809218375
120,48,45,7,44,40,198.3196113719963,22,0.24449926150804757,198.3196113719963,193.96561622984638
120,51,63,53,15,31,177.14061259358567,14,0.30183845945495663,177.14061259358567,217.57794748620566
120,44,20,25,55,51,76.04156931618283,1,0.5987081295093695,76.04156931618283,95.66654011103769
120,55,60,12,27,59,40.572486749700374,17,0.9733655327303354,40.572486749700374,46.88899039997566
120,46,49,68,36,56,80.52454928886496,3,0.8748844557113677,80.52454928886496,60.03362327553711
120,11,63,63,45,28,70.51768024061276,12,0.9114889241173045,70.51768024061276,72.6435642526434
120,54,54,34,46,29,175.79876303308842,22,0.3097240213270209,175.79876303308842,183.13870118474284
120,52,16,36,42,32,41.33368627271661,8,0.9668991315603301,41.33368627271661,30.17958569585045
120,10,16,24,71,33,32.26247818689818,3,0.7839940253602777,32.26247818689818,92.17503854558534
120,13,37,20,46,52,30.265894223400263,8,0.46054803196442856,30.265894223400263,60.36106962496399
120,61,53,29,47,33,70.06834613458412,22,0.8915737290698076,70.06834613458412,62.94886558759736
120,35,25,64,37,45,82.46579236294767,23,0.7978478815047163,82.46579236294767,50.4980445779765
120,25,64,49,41,18,62.98757596923026,0,0.7892078122728405,62.98757596923026,84.243355574599
120,44,56,13,61,49,36.15275702672622,7,0.7876963863684521,36.15275702672622,57.78001796334393
120,49,58,55,68,25,66.67300262021261,0,0.8406829065807444,66.67300262021261,84.22027155236441
120,53,43,65,68,36,69.59142525697827,15,0.9588233283723309,69.59142525697827,74.39983153168772
120,24,53,44,64,54,144.86598700492135,23,0.30949737646091713,144.86598700492135,214.0301895392226
120,21,68,65,56,46,67.32484329471562,14,0.9996179414904081,67.32484329471562,71.39223207305368
120,32,30,71,72,22,80.17588632435567,14,0.8978716938912352,80.17588632435567,84.1984255183813
120,45,11,19,31,11,81.87994135909655,4,0.5533017637540305,81.87994135909655,60.121290004221336
120,70,66,57,63,21,150.347942639903,18,0.32595029831100214,150.347942639903,130.46782412791308
120,29,28,8,23,50,54.006959602906264,23,0.5630307093172644,54.006959602906264,52.43120552777894
120,62,44,27,7,42,77.44426888469977,10,0.8228893971335673,77.44426888469977,57.3423397495058
120,45,51,31,43,32,49.06216803434571,18,0.6819627738840888,49.06216803434571,46.40210118083809
120,10,12,41,70,23,97.93011773575884,23,0.4236407328201782,97.93011773575884,170.13085324052255
120,42,58,47,60,48,91.84956282090329,20,0.525435770928292,91.84956282090329,118.78340940177276
120,10,13,41,10,58,45.45588220917662,23,0.9634390799013652,45.45588220917662,15.766122615807513
120,49,7,33,32,39,60.07183320597799,2,0.843056684505268,60.07183320597799,40.96070722338657
120,18,58,33,52,55,113.02366225219201,21,0.29925550059750583,113.02366225219201,199.46549858615919
120,70,25,53,52,58,112.90865511345143,21,0.6363135693987834,112.90865511345143,87.36614798280792
120,44,52,55,71,43,60.364123963415814,3,0.9447879012070042,60.364123963415814,78.16734804185303
120,7,51,54,58,18,238.3179159673678,20,0.2274470306083476,238.3179159673678,266.9203240596153
120,28,72,32,20,24,137.92999374820002,15,0.2340378955836913,137.92999374820002,314.53898562086005
120,23,67,9,39,33,31.389346847271582,11,0.7733861849124679,31.389346847271582,88.201477723546
120,22,20,60,34,57,93.6990062284906,6,0.6604365032799199,93.6990062284906,56.16605384090254
120,68,9,68,52,50,289.662681858816,0,0.23679957144790953,289.662681858816,234.07812610262354
120,39,15,21,73,34,40.824683002155446,23,0.9968131881822897,40.824683002155446,75.27461515414231
120,66,33,59,12,45,101.63617942595174,10,0.6640762365674162,101.63617942595174,54.77489868427345
120,5,74,13,55,41,23.952343369489906,14,0.5935437948666753,23.952343369489906,125.87249481018625
120,29,52,72,14,56,82.0027360433038,18,0.5581576312539307,82.0027360433038,63.509242526370485
120,49,19,20,32,30,65.92730083936758,22,0.7605471494478486,65.92730083936758,45.37133701869823
120,53,38,20,40,51,96.0762832340661,14,0.5666856221299643,96.0762832340661,75.38968830062113
120,20,64,17,64,48,19.35330463253196,8,0.7272614232631958,19.35330463253196,66.16072947800237
120,23,66,67,14,15,114.18101607382594,12,0.5906673705223042,114.18101607382594,117.4470666376094
120,27,6,45,18,56,44.319679594985544,17,0.688574208425786,44.319679594985544,19.350304093398485
120,29,23,57,67,34,69.2236320426802,22,0.8441489042528334,69.2236320426802,82.83106488037214
120,20,53,72,51,11,54.733298901562854,16,0.8537344694222737,54.733298901562854,45.00162764159941
120,58,32,13,73,40,67.96616842631002,4,0.8792385761315071,67.96616842631002,86.42469281994708
120,5,52,55,60,39,153.72615040589363,15,0.36237577414444877,153.72615040589363,173.2602897812696
120,46,41,52,10,24,210.12266898887881,6,0.2488959204458948,210.12266898887881,175.2336224599061
120,23,53,53,23,27,62.345905761379356,20,0.8689107791486865,62.345905761379356,64.11320104944832
120,38,52,22,56,41,164.55547432590376,4,0.2338382762650274,164.55547432590376,247.70952535446915
120,59,33,14,66,23,160.26860277525654,21,0.370792597288786,160.26860277525654,186.0105112093888
120,22,64,58,53,27,94.75390650313473,10,0.6209590387748232,94.75390650313473,107.80407491482265
120,38,33,19,15,44,45.169570757905966,15,0.8843467442133661,45.169570757905966,39.574158406603104
120,49,62,15,50,31,54.960359096007934,21,0.9174250244586433,54.960359096007934,70.32847232117778
120,10,52,44,73,23,63.788755191132935,12,0.702440523694005,63.788755191132935,107.11282705393631
120,25,27,51,49,47,54.74329732824356,1,0.9734069547195214,54.74329732824356,53.075823083744226
120,74,31,24,62,23,95.54325157226297,11,0.7839543480854574,95.54325157226297,83.86340038240105
120,52,11,26,36,43,85.72716414144007,11,0.622179521573607,85.72716414144007,62.14747184345359
120,43,53,52,14,31,111.78329998535266,9,0.30749646517874507,111.78329998535266,104.55404950346292
120,35,58,20,17,25,65.7033495651608,12,0.5430284110310797,65.7033495651608,110.09357532909594
120,14,72,9,17,57,19.16943800592334,11,0.8578726788826019,19.16943800592334,84.88701021647333
120,34,46,69,40,58,112.66683797317336,18,0.42691776004336823,112.66683797317336,87.10911689146745
120,22,63,25,23,25,27.66654759037513,16,0.6626169159225612,27.66654759037513,63.640199344537855
120,64,48,65,11,25,67.12297481133659,15,0.9867476030369535,67.12297481133659,52.000807062784624
120,19,30,59,19,49,113.35822675329118,16,0.3395391481408273,113.35822675329118,64.04302470400957
120,8,27,28,50,47,101.93536707280809,5,0.28116580601172914,101.93536707280809,182.92778098365488
120,67,12,27,52,27,81.44780606113466,22,0.8364773430730705,81.44780606113466,66.23785172363885
120,44,57,15,70,32,118.3665715514124,17,0.21993745369780912,118.3665715514124,187.00319175194022
120,13,18,51,8,55,74.11812359340843,10,0.7146047483404814,74.11812359340843,28.894655683226333
120,13,11,6,7,57,30.592447936079246,11,0.46859599520392037,30.592447936079246,25.004001419640247
120,30,13,74,7,49,63.9942103584897,16,0.7790510490305167,63.9942103584897,15.671846354405533
120,8,7,57,73,27,193.7858933911442,1,0.2962025378713632,193.7858933911442,256.14228094242617
120,20,21,15,32,55,45.85018289449719,12,0.4640351538404608,45.85018289449719,71.25280177592036
120,19,48,19,27,58,61.78076199858706,18,0.2136295230284717,61.78076199858706,164.6631066867682
120,56,50,16,34,31,101.63878338021429,18,0.38807279519717125,101.63878338021429,80.14490612332992
120,73,62,40,66,49,126.89449134554259,23,0.5866069217744827,126.89449134554259,118.85618249612385
120,9,32,27,55,39,80.87642984112675,3,0.3420907299918299,80.87642984112675,164.81988227953676
120,24,18,31,45,57,48.45671758164057,0,0.6797244275365117,48.45671758164057,68.62613559436672
120,22,13,18,68,51,77.24849863723622,1,0.29451729822362566,77.24849863723622,234.74869344695566
120,6,30,58,47,51,49.019647521733184,17,0.7961788393012117,49.019647521733184,36.88609056053032
120,17,6,31,62,27,34.42259990782149,11,0.9373318120257206,34.42259990782149,67.86632981103406
120,8,38,25,63,27,28.7599831034586,8,0.5087403729831275,28.7599831034586,80.18283983647464
120,46,23,53,44,50,87.6316929595011,4,0.6225648540222639,87.6316929595011,75.05695238793824
120,65,43,66,50,10,112.2109102772336,15,0.5908106901663179,112.2109102772336,90.2400229966144
120,12,17,48,66,57,60.798872257627266,3,0.8283163783861593,60.798872257627266,82.71964296711886
120,71,9,48,53,51,73.88149000143511,19,0.9953528238169642,73.88149000143511,56.941524782833184
120,67,54,65,27,24,86.16620806667147,2,0.7885487833872296,86.16620806667147,72.78853780035237
120,13,27,46,48,14,71.18503540698076,17,0.3716241830980172,71.18503540698076,82.233888422353
120,15,33,27,48,36,28.207036859068534,7,0.7568641213295864,28.207036859068534,43.43931023926976
120,46,30,5,23,26,67.71532839181597,21,0.6926111955454601,67.71532839181597,46.700111022949045
120,17,61,40,48,50,111.16733117489416,1,0.3680959085635606,111.16733117489416,171.2760466004583
120,40,5,59,15,41,152.26534208788146,11,0.39276946801800605,152.26534208788146,45.8036083131775
120,17,32,20,64,47,30.042030669131027,0,0.7222294471273456,30.042030669131027,90.11659967467584
120,16,66,22,42,35,27.74689438748448,23,0.8462549284575822,27.74689438748448,79.37802788182768
120,41,51,42,7,11,52.40676538780175,23,0.8099232508219583,52.40676538780175,65.58926766886363
120,56,63,71,20,37,105.48004178349687,20,0.6851295124278024,105.48004178349687,97.22741944636222
120,6,35,24,13,54,18.20335950034825,17,0.9500338300291495,18.20335950034825,23.202377923345107
120,60,74,23,45,32,45.78169867562723,9,0.7848364290899026,45.78169867562723,60.539735803775415
120,64,53,17,42,59,103.9708209485347,20,0.6335327648208775,103.9708209485347,88.85640839543201
120,27,9,21,73,29,24.9839938675166,7,0.8529639962262112,24.9839938675166,63.66356333661452
120,44,35,34,69,45,104.01064806510635,3,0.4323871834213246,104.01064806510635,164.7797305053539
120,68,41,47,39,51,115.60655805994087,17,0.41079419576051435,115.60655805994087,74.75417748053925
120,27,19,52,39,31,54.76521868356334,2,0.9771640761115825,54.76521868356334,42.64967494685067
120,33,56,47,52,20,49.965608785786955,2,0.959857360410119,49.965608785786955,60.84028239682274
120,55,73,70,12,37,79.24827369464987,11,0.9044129366006612,79.24827369464987,84.67775625201021
120,73,15,57,31,54,141.984659501807,18,0.37149527752661815,141.984659501807,58.972947288161485
120,35,47,38,13,31,38.981715393634644,16,0.6701511869976631,38.981715393634644,44.64842670707868
120,54,74,17,34,26,87.2817748277654,22,0.6280400713775707,87.2817748277654,122.19096535721495
120,24,27,60,18,40,112.83025979547696,16,0.3624867885791589,112.83025979547696,57.47404710989626
120,59,44,63,27,20,113.85659929795817,21,0.5582305367333518,113.85659929795817,84.51331201426551
120,6,67,36,33,45,65.17422679532274,3,0.5721166843590988,65.17422679532274,120.36768898661677
120,29,6,58,30,23,148.92141183678373,6,0.39249811096115184,148.92141183678373,83.87955947293422
120,17,51,6,19,44,19.83659910633524,22,0.9639046563060696,19.83659910633524,53.90162727432247
120,74,34,41,71,32,126.14306300664323,6,0.594171993313291,126.14306300664323,125.80117306211147
120,71,20,37,20,38,116.43210978763491,21,0.619913490912269,116.43210978763491,38.08417162674369
120,62,63,5,17,32,92.92916304925664,6,0.6788631137083943,92.92916304925664,97.44867221864297
120,68,51,32,28,53,50.1103693273622,7,0.9095619512470712,50.1103693273622,44.08945292900501
120,73,34,21,66,45,67.17280273826672,18,0.6266477474049208,67.17280273826672,68.06029899896207
120,63,13,61,61,25,100.81183128326198,20,0.6327726116322587,100.81183128326198,101.44172979081358
120,64,69,74,40,48,141.0405598616814,8,0.3921546680742955,141.0405598616814,116.2566674346001
120,66,63,56,64,29,98.18819997702447,23,0.6822537530745367,98.18819997702447,98.71614937051132
120,20,68,48,26,34,96.76463523640969,21,0.5049196252700292,96.76463523640969,139.51313168006754
120,72,12,51,7,28,76.45061831278043,8,0.7174251966762106,76.45061831278043,14.592180634455417
120,19,56,17,40,35,44.87329935267215,13,0.44059708522331925,44.87329935267215,129.3439156912989
120,59,22,34,40,41,78.41722945180165,20,0.7725826957914876,78.41722945180165,55.69525432126916
120,39,62,70,14,59,72.61896275652798,17,0.695122227564954,72.61896275652798,57.67478476896646
120,59,53,57,25,30,67.45025515463077,8,0.5795871780209332,67.45025515463077,57.387737742541404
120,18,36,22,53,18,80.22560343501918,4,0.2773379469848174,80.22560343501918,195.11387026520626
120,53,52,32,13,52,55.99280478636726,7,0.7015745290089919,55.99280478636726,48.32477563143333
120,11,49,8,56,28,13.795439301904597,23,0.8874231668666892,13.795439301904597,63.793826592973176
120,34,58,46,52,58,139.45544138576642,3,0.33685951678813664,139.45544138576642,179.1513720774286
120,53,50,10,64,30,199.4269414019764,19,0.26777557226209314,199.4269414019764,248.97746498946654
120,20,35,13,54,27,87.68527307724231,13,0.23165502681744493,87.68527307724231,237.4895009624164
120,55,41,24,43,15,149.14603140898436,16,0.22545499024716387,149.14603140898436,131.4049041428015
120,46,20,42,20,44,54.852342362282286,20,0.8736553387025054,54.852342362282286,25.634939884323803
120,21,50,72,32,23,93.21078617815193,15,0.7820919523831658,93.21078617815193,68.59164082151311
120,67,50,54,10,18,107.98445903331366,8,0.361838667925549,107.98445903331366,106.01870764768296
120,49,65,64,65,44,70.74493909675256,4,0.9336940238529168,70.74493909675256,73.15320072497694
120,11,50,17,10,11,55.69613135599158,4,0.3082718512067114,55.69613135599158,164.97931055601015
120,31,55,46,70,15,92.8734104741452,5,0.4993301893975156,92.8734104741452,144.83146907131956
120,14,66,72,44,44,130.38535173074567,5,0.561686643815875,130.38535173074567,124.02250667305417
120,38,39,29,66,34,88.49820282344331,7,0.26071660137957287,88.49820282344331,189.74670965852215
120,40,46,35,32,18,84.58562164554169,15,0.47797936148964465,84.58562164554169,100.46774597465001
120,29,49,16,51,59,105.96787032999781,13,0.28150455748215447,105.96787032999781,186.46775168304774
120,10,72,68,13,40,83.7485030944235,0,0.8318195126026551,83.7485030944235,90.74466372528723
120,28,51,65,56,16,274.5274456683041,15,0.23746248696875405,274.5274456683041,249.55309470533876
120,22,34,57,19,37,268.5675069907968,14,0.2137092560705691,268.5675069907968,172.52302864229583
120,10,28,30,38,11,38.71799008276832,4,0.7859989466289472,38.71799008276832,50.28202027564495
120,33,70,65,24,10,57.679043589194514,8,0.8246786530413797,57.679043589194514,63.48144534070118
120,29,47,14,64,46,50.91660526823434,2,0.5965040101010166,50.91660526823434,109.83764878641166
120,59,38,16,62,33,131.5206812413896,6,0.4542980712508712,131.5206812413896,143.0503092648857
