cycle_length,lane1_present_num_vehicles,lane2_present_num_vehicles,lane3_present_num_vehicles,lane4_present_num_vehicles,lane1_upcoming_num_vehicles,lane2_upcoming_num_vehicles,lane3_upcoming_num_vehicles,lane4_upcoming_num_vehicles,ew_present_waiting_times,ns_present_waiting_times,ew_upcoming_waiting_times,ns_upcoming_waiting_times,time_of_day,flow_ratios,ew_present_green_time,ns_present_green_time,ew_upcoming_green_time,ns_upcoming_green_time
120,8,13,41,64,16,19,56,35,54,47.84779368897147,72.86699446723331,65.3086289082983,3,0.9081285407312234,47.84779368897147,72.86699446723331,65.3086289082983,41.80623093600032
120,16,19,56,35,33,30,13,40,25,163.58019927598798,109.63538451129187,101.14063665605751,3,0.3449758593888671,163.58019927598798,109.63538451129187,101.14063665605751,121.0071741727943
120,33,30,13,40,11,36,39,36,41,134.16905419784834,166.85276082849646,164.48333845706378,10,0.24977472174893478,134.16905419784834,166.85276082849646,164.48333845706378,152.35404422959684
120,11,36,39,36,18,56,71,67,25,59.82205940394847,57.057619343072936,109.48406603588036,5,0.6658464871626304,59.82205940394847,57.057619343072936,109.48406603588036,106.09799766242344
120,18,56,71,67,16,36,11,30,28,81.7118350954524,82.6173877983528,19.94336422282037,18,0.6367973986465537,81.7118350954524,82.6173877983528,19.94336422282037,32.71069376703272
120,16,36,11,30,9,13,6,69,46,16.79949467411599,33.73943495886935,9.70845109390023,18,0.6542053626447133,16.79949467411599,33.73943495886935,9.70845109390023,60.73433128651876
120,9,13,6,69,36,17,29,6,52,18.266235095207595,121.02111415135194,68.71599608839797,20,0.574483910480391,18.266235095207595,121.02111415135194,68.71599608839797,33.02757720647868
120,36,17,29,6,47,60,45,74,30,116.3145604390249,60.033714895935226,152.89847298463485,10,0.3135490817745079,116.3145604390249,60.033714895935226,152.89847298463485,243.65263121833848
120,47,60,45,74,73,48,56,49,24,150.55103120567776,261.3640688445875,214.07490131260676,17,0.21673186647965423,150.55103120567776,261.3640688445875,214.07490131260676,160.09136783276
120,73,48,56,49,49,34,69,29,35,175.41087832349342,125.73057281439306,169.11310583975097,16,0.23713114177954406,175.41087832349342,125.73057281439306,169.11310583975097,93.42585866217463
120,49,34,69,29,13,20,42,44,39,74.23781487769787,39.33197343724326,45.96787729306957,13,0.954517716668287,74.23781487769787,39.33197343724326,45.96787729306957,48.39497146782313
120,13,20,42,44,53,16,71,22,49,44.24943539961233,43.99842569728987,81.15826755352442,17,0.6254834069809523,44.24943539961233,43.99842569728987,81.15826755352442,31.09103947748211
120,53,16,71,22,37,70,46,16,24,137.79710677782387,49.215719410892966,90.96031993927562,13,0.5197767483866402,137.79710677782387,49.215719410892966,90.96031993927562,139.22121986242396
120,37,70,46,16,22,22,58,28,52,89.61154907220248,136.88945647652696,116.554686871386,12,0.5286654529254392,89.61154907220248,136.88945647652696,116.554686871386,58.79128595273603
120,22,22,58,28,13,17,71,47,22,53.60546690762532,26.629595445542805,58.54192042446508,8,0.7217562785532816,53.60546690762532,26.629595445542805,58.54192042446508,52.05898960977963
120,13,17,71,47,66,28,68,36,36,108.85777703391,58.45852089955428,99.76302819067986,18,0.5013302220753455,108.85777703391,58.45852089955428,99.76302819067986,48.663975363858945
120,66,28,68,36,61,16,8,51,32,82.8263018424202,47.14347489104935,75.22194451495882,10,0.8371672531875285,82.8263018424202,47.14347489104935,75.22194451495882,64.6808236075631
120,61,16,8,51,33,64,35,49,43,111.01877276275955,76.96383307694414,55.098608179290345,18,0.40795433381495577,111.01877276275955,76.96383307694414,55.098608179290345,120.9562129239927
120,33,64,35,49,29,64,17,39,43,51.50435663072985,75.18717692099136,37.84142658625253,16,0.4938073035852429,51.50435663072985,75.18717692099136,37.84142658625253,99.79370599045913
120,29,64,17,39,19,5,31,13,32,32.190799502587176,69.12026991187348,36.1565233087041,15,0.9479974525526005,32.190799502587176,69.12026991187348,36.1565233087041,15.520943183836353
120,19,5,31,13,10,47,63,14,53,54.88955447737776,24.489674896321176,101.44509106677563,17,0.4082269393583661,54.88955447737776,24.489674896321176,101.44509106677563,85.13881477637929
120,10,47,63,14,46,59,69,69,29,87.83790949545983,68.84001843170334,98.05733036899355,14,0.7292687179021389,87.83790949545983,68.84001843170334,98.05733036899355,99.51819596585807
120,46,59,69,69,33,44,68,63,18,141.24264978129523,147.40478227036,145.6789374487075,21,0.491653820898544,141.24264978129523,147.40478227036,145.6789374487075,135.42288797709622
120,33,44,68,63,8,68,29,61,29,119.30959530880655,115.15892836036403,56.02159735853864,13,0.5769576912412747,119.30959530880655,115.15892836036403,56.02159735853864,120.66067517673348
120,8,68,29,61,61,38,41,14,56,125.60297597612181,294.2319545359193,273.02130581450047,14,0.23615062883849697,125.60297597612181,294.2319545359193,273.02130581450047,174.56530967322945
120,61,38,41,14,53,38,18,23,48,108.97979940329405,79.59527959989069,125.5344300661437,17,0.3337871120054492,108.97979940329405,79.59527959989069,125.5344300661437,82.43941630017358
120,53,38,18,23,48,52,28,54,23,189.40687210654153,144.4469688892625,177.71913827680262,11,0.28153022732686933,189.40687210654153,144.4469688892625,177.71913827680262,200.69484547522202
120,48,52,28,54,18,37,71,72,58,37.230940410735684,39.698363924298164,62.1191636786619,9,0.8757721181848035,37.230940410735684,39.698363924298164,62.1191636786619,56.192906940431314
120,18,37,71,72,7,72,52,9,35,50.0904374355032,56.01819532547763,41.390695106201576,7,0.9693530065779898,50.0904374355032,56.01819532547763,41.390695106201576,43.64545551527507
120,7,72,52,9,66,34,69,33,36,206.21883431620225,293.3524046151671,285.9156888426421,21,0.2543796914503708,206.21883431620225,293.3524046151671,285.9156888426421,147.95425303349515
120,66,34,69,33,68,33,42,9,43,177.28493953155055,89.12297217367991,189.8028873297878,17,0.26147661615539797,177.28493953155055,89.12297217367991,189.8028873297878,80.46291746115567
120,68,33,42,9,49,27,74,64,38,107.86271626959123,56.81621870901648,118.15317864059422,21,0.6417351535892477,107.86271626959123,56.81621870901648,118.15317864059422,105.63727424458617
120,49,27,74,64,62,38,63,69,41,124.72336294472457,112.33204961294396,110.05473579845325,13,0.6032279398205109,124.72336294472457,112.33204961294396,110.05473579845325,119.88735899513883
120,62,38,63,69,24,19,16,32,50,51.809289258789626,59.03513278914879,24.89535348482998,17,0.7204577062235575,51.809289258789626,59.03513278914879,24.89535348482998,30.70626735818335
120,24,19,16,32,62,57,58,5,54,33.10111734331647,42.18987899158778,80.64571375314694,0,0.7894446683972383,33.10111734331647,42.18987899158778,80.64571375314694,76.23493937803397
120,62,57,58,5,61,21,55,33,14,74.70549983949992,71.7725893605475,76.40049221334182,15,0.8377755725515408,74.70549983949992,71.7725893605475,76.40049221334182,43.210048718788016
120,61,21,55,33,72,68,42,55,13,191.71282991083712,112.9475002997652,231.1641578605665,4,0.319266704196032,191.71282991083712,112.9475002997652,231.1641578605665,224.5462805805189
120,72,68,42,55,56,65,50,40,32,314.27834691135183,311.0212449840665,258.7453320691436,20,0.23026858338998732,314.27834691135183,311.0212449840665,258.7453320691436,295.21632978731645
120,56,65,50,40,41,61,14,36,30,36.71629128096088,42.960346826230435,27.676903894312183,7,0.9113270981313848,36.71629128096088,42.960346826230435,27.676903894312183,47.97689271590409
120,41,61,14,36,12,41,13,68,42,73.32597262746573,109.63664815028572,28.06567738695464,19,0.5756327149710249,73.32597262746573,109.63664815028572,28.06567738695464,119.53416530026651
120,12,41,13,68,48,11,56,18,50,15.80610070983262,70.39144721000072,60.838160033625165,1,0.9769954612167917,15.80610070983262,70.39144721000072,60.838160033625165,21.465739753757195
120,48,11,56,18,9,12,55,36,33,91.07607156167546,33.29789800862231,89.49407232707667,22,0.6262155881618692,91.07607156167546,33.29789800862231,89.49407232707667,61.96289247743091
120,9,12,55,36,73,72,26,13,25,56.70841369175405,39.02907193584012,83.07395205792444,18,0.608021900400591,56.70841369175405,39.02907193584012,83.07395205792444,92.04715699362485
120,73,72,26,13,35,25,72,15,41,106.57709914429262,108.42407603103749,108.51642487537472,2,0.6983834871302457,106.57709914429262,108.42407603103749,108.51642487537472,41.222773005512785
120,35,25,72,15,49,65,9,52,28,159.81819631353343,51.19831050543639,101.67355069287315,7,0.33611518523390305,159.81819631353343,51.19831050543639,101.67355069287315,115.89416318171509
120,49,65,9,52,13,33,33,55,35,123.26801172269876,167.36076307542922,90.2066991098747,2,0.403232404030909,123.26801172269876,167.36076307542922,90.2066991098747,140.90810321566582
120,13,33,33,55,36,29,10,8,12,25.33031788395076,43.71354040483613,28.203414449303096,17,0.9246451677789735,25.33031788395076,43.71354040483613,28.203414449303096,20.281162856124148
120,36,29,10,8,37,62,73,45,44,62.652071662564275,60.15251583606734,113.23585138641138,7,0.3698621999910695,62.652071662564275,60.15251583606734,113.23585138641138,99.35127183119373
120,37,62,73,45,71,18,62,29,48,133.97498596094587,109.22963151700742,135.43572745921404,17,0.3863766655866765,133.97498596094587,109.22963151700742,135.43572745921404,48.5604370495627
120,71,18,62,29,34,70,47,21,27,118.12874929253057,53.60479985171648,79.98448248200748,23,0.6079873301446748,118.12874929253057,53.60479985171648,79.98448248200748,119.13320229983475
120,34,70,47,21,33,58,73,51,16,66.72595047469461,101.5238833371097,107.47181937223223,4,0.7129210828449222,66.72595047469461,101.5238833371097,107.47181937223223,86.72901921397943
120,33,58,73,51,7,71,41,12,41,248.75803188944548,177.46272031340055,143.74197010239152,9,0.20072309329179305,248.75803188944548,177.46272031340055,143.74197010239152,220.51515735611113
120,7,71,41,12,61,34,62,62,33,74.16183348151257,129.27736428840225,116.11590908890255,10,0.5654249524728023,74.16183348151257,129.27736428840225,116.11590908890255,115.45783632892757
120,61,34,62,62,34,22,41,5,25,120.66206879759281,125.44517223747245,85.23830410705597,3,0.5192105004485932,120.66206879759281,125.44517223747245,85.23830410705597,46.63393961740186
120,34,22,41,5,13,58,30,6,33,27.860138421137798,16.69783528170587,24.582650768995755,9,0.8924953540345775,27.860138421137798,16.69783528170587,24.582650768995755,39.483764162083816
120,13,58,30,6,30,25,46,14,13,35.063221223666126,68.28538876027115,56.181208647634946,4,0.8717579736293,35.063221223666126,68.28538876027115,56.181208647634946,31.48674478543685
120,30,25,46,14,6,57,20,31,54,52.443778361865405,29.65685107128099,23.110572276114226,11,0.9247387616069096,52.443778361865405,29.65685107128099,23.110572276114226,62.794558323073716
120,6,57,20,31,66,20,26,17,41,15.098368015731085,49.279620100691844,53.27935732629442,9,0.8736404883895721,15.098368015731085,49.279620100691844,53.27935732629442,15.408259836616741
120,66,20,26,17,7,32,27,67,51,82.12856245442019,28.22114401799986,33.96592365952644,11,0.8293690909257436,82.12856245442019,28.22114401799986,33.96592365952644,82.48259443216047
120,7,32,27,67,50,8,51,15,43,32.58268623066831,77.1472816246733,61.341326961384915,4,0.887203968632613,32.58268623066831,77.1472816246733,61.341326961384915,19.974114253996085
120,50,8,51,15,72,59,71,18,28,151.46831659415156,51.71115600445804,214.4467106390251,10,0.339845219547079,151.46831659415156,51.71115600445804,214.4467106390251,184.33078021930305
120,72,59,71,18,29,19,7,30,23,153.47315876705443,132.4940241502445,67.97708459979802,0,0.4726792733474531,153.47315876705443,132.4940241502445,67.97708459979802,66.86683704959592
120,29,19,7,30,55,68,16,73,47,41.17742982917241,42.22517821129214,75.74948789692607,4,0.7468946599759556,41.17742982917241,42.22517821129214,75.74948789692607,101.52548741310787
120,55,68,16,73,17,69,27,43,22,59.703857905114475,80.76849520568038,32.807591368249305,22,0.9385047668542661,59.703857905114475,80.76849520568038,32.807591368249305,75.16158312210153
120,17,69,27,43,48,20,15,32,31,38.35846039497694,95.9839884735788,70.2364623480824,23,0.7335270128191655,38.35846039497694,95.9839884735788,70.2364623480824,47.13666506700642
120,48,20,15,32,39,24,56,21,40,133.01898360728478,93.99693825188741,157.55532778775995,23,0.3663591235288071,133.01898360728478,93.99693825188741,157.55532778775995,73.38725819303039
120,39,24,56,21,59,68,54,41,53,61.243828613517486,28.17383226504051,63.141475331065095,13,0.9557320510556448,61.243828613517486,28.17383226504051,63.141475331065095,74.30672279725306
120,59,68,54,41,13,37,61,31,53,75.64509899806825,87.91219955784648,79.8651191114883,1,0.8082734431466609,75.64509899806825,87.91219955784648,79.8651191114883,49.76984346283754
120,13,37,61,31,6,73,68,71,39,50.469358796082815,37.020960898774355,52.9347008096271,9,0.773235004923553,50.469358796082815,37.020960898774355,52.9347008096271,64.12844030612487
120,6,73,68,71,65,73,50,72,32,85.55006861854476,94.40037121260029,84.9664076812978,0,0.810005293848904,85.55006861854476,94.40037121260029,84.9664076812978,94.37118816573795
120,65,73,50,72,45,62,33,51,21,90.41971289364245,104.89004781754213,67.11584208647572,12,0.7273157526796077,90.41971289364245,104.89004781754213,67.11584208647572,88.60074901825966
120,45,62,33,51,48,43,74,38,52,209.31590862323233,295.27438064539285,354.69654654602954,3,0.21769006700891405,209.31590862323233,295.27438064539285,354.69654654602954,215.26336223394568
120,48,43,74,38,68,40,50,22,23,184.82086226429155,115.96870632084345,174.57706550485065,2,0.40289460771147445,184.82086226429155,115.96870632084345,174.57706550485065,108.01040044512986
120,68,40,50,22,35,72,20,39,45,72.69752511615256,45.07459691236796,38.51348542010869,11,0.9652574719677216,72.69752511615256,45.07459691236796,38.51348542010869,76.51717145281404
120,35,72,20,39,51,25,55,22,54,83.92846701607483,171.29498406958626,136.20948308588262,11,0.43088342407192814,83.92846701607483,171.29498406958626,136.20948308588262,64.83080773720474
120,51,25,55,22,6,67,15,74,17,68.14465322584206,33.99571140031123,20.052872813427033,15,0.8173011875909222,68.14465322584206,33.99571140031123,20.052872813427033,91.54454070816794
120,6,67,15,74,73,10,15,38,33,29.44902981034017,138.6143318881952,142.21932833806528,13,0.5395871763273039,29.44902981034017,138.6143318881952,142.21932833806528,77.53517526976503
120,73,10,15,38,62,28,67,37,12,46.14321185674383,26.707725973785916,44.89374881212118,7,0.9260221726809843,46.14321185674383,26.707725973785916,44.89374881212118,30.086231371899736
120,62,28,67,37,48,57,57,47,23,104.84346148082028,62.50572642912087,91.34211176036285,21,0.6461352436613632,104.84346148082028,62.50572642912087,91.34211176036285,92.78393102692495
120,48,57,57,47,60,54,62,31,59,83.74275581438665,84.97989360510599,92.1288343380092,12,0.7055087974836736,83.74275581438665,84.97989360510599,92.1288343380092,81.14694722526677
120,60,54,62,31,47,16,23,52,20,159.28434717803032,145.82477780428275,127.28098594452743,15,0.3917001340016616,159.28434717803032,145.82477780428275,127.28098594452743,139.1186630594453
120,47,16,23,52,38,60,36,73,54,193.7423687078499,221.05314338875834,165.51244463535912,14,0.24601872515449383,193.7423687078499,221.05314338875834,165.51244463535912,305.0010034163008
120,38,60,36,73,34,19,54,26,47,49.540604546858084,93.13266527788608,71.71696604100842,13,0.8052450347879685,49.540604546858084,93.13266527788608,71.71696604100842,35.87415667621648
120,34,19,54,26,74,44,59,38,37,214.35252163931926,113.03365501941597,296.8588420344824,4,0.25411463159789816,214.35252163931926,113.03365501941597,296.8588420344824,187.99314491894722
120,74,44,59,38,59,45,45,47,32,96.78437143255024,61.435331315306044,78.96200865387969,5,0.777438553055299,96.78437143255024,61.435331315306044,78.96200865387969,64.40303904525969
120,59,45,45,47,71,73,74,20,27,92.90884984551892,77.5821533861639,118.71563120436582,21,0.6443942895694598,92.90884984551892,77.5821533861639,118.71563120436582,119.22046018264
120,71,73,74,20,17,73,25,18,29,56.19005274482372,52.17066303897226,19.518206338220093,16,0.8560189703654844,56.19005274482372,52.17066303897226,19.518206338220093,62.53654692559179
120,17,73,25,18,7,10,30,43,42,47.79282816310093,133.25154509339632,60.074515962679826,8,0.3646184715793451,47.79282816310093,133.25154509339632,60.074515962679826,80.13718525656896
120,7,10,30,43,30,71,5,16,11,35.69648945579192,40.54956940115231,30.048887833160336,17,0.6332236975468597,35.69648945579192,40.54956940115231,30.048887833160336,75.48004646484827
120,30,71,5,16,61,37,31,59,48,45.79416989373642,104.98924390986299,93.4842743127572,11,0.6913371098805199,45.79416989373642,104.98924390986299,93.4842743127572,90.01608117331948
120,61,37,31,59,28,47,54,10,46,237.42340067993655,239.28560675721414,220.10630716927994,12,0.2594382346614521,237.42340067993655,239.28560675721414,220.10630716927994,192.16596834136593
120,28,47,54,10,57,25,70,44,35,40.189295332472156,39.83152625421725,68.56834625731884,16,0.7911525471002281,40.189295332472156,39.83152625421725,68.56834625731884,39.979357701979566
120,57,25,70,44,74,69,69,17,11,137.47639990931268,92.94184279560504,149.3978577581965,6,0.5112235481715834,137.47639990931268,92.94184279560504,149.3978577581965,142.4402013699466
120,74,69,69,17,47,21,14,73,12,244.71866064825977,239.86008958281738,167.04134299898155,20,0.3031312715033426,244.71866064825977,239.86008958281738,167.04134299898155,249.1718269786378
120,47,21,14,73,64,12,41,28,29,93.6697988461709,147.9184966608293,132.97182113421036,21,0.509651946632407,93.6697988461709,147.9184966608293,132.97182113421036,61.58804568847191
120,64,12,41,28,62,68,73,63,19,230.63607163818975,112.0194599236175,267.5866484584911,19,0.27864118857331166,230.63607163818975,112.0194599236175,267.5866484584911,257.4207835385012
120,62,68,73,63,53,32,45,50,51,59.694392927087776,44.50187903696525,44.96838816980278,7,0.910396698429973,59.694392927087776,44.50187903696525,44.96838816980278,40.044143940311464
120,53,32,45,50,46,17,50,48,30,95.23763272777272,93.19361062485346,93.0914095197075,22,0.565407920572514,95.23763272777272,93.19361062485346,93.0914095197075,89.54903030491161
120,46,17,50,48,70,17,49,15,49,163.52082479857836,162.80403304656414,233.6393563703379,0,0.31042244964304244,163.52082479857836,162.80403304656414,233.6393563703379,66.44604825003354
120,70,17,49,15,15,42,31,65,18,175.1695742691558,51.08108960739562,79.73058022813878,11,0.40167654218220816,175.1695742691558,51.08108960739562,79.73058022813878,165.80827654705158
120,15,42,31,65,22,29,69,40,11,40.30789837200398,85.37873021473759,92.7623232097135,21,0.7797192826929964,40.30789837200398,85.37873021473759,92.7623232097135,55.938630188877916
120,22,29,69,40,56,66,12,14,37,52.63642131597248,36.81683796183524,51.660933805801015,18,0.8288705337401272,52.63642131597248,36.81683796183524,51.660933805801015,55.91776474888239
120,56,66,12,14,50,27,71,5,12,138.08615562780545,185.17388699122023,191.3732130500154,7,0.23305311613372998,138.08615562780545,185.17388699122023,191.3732130500154,89.88257208304282
120,50,27,71,5,48,25,53,67,25,287.6509958795056,123.29560456505489,219.9570729270386,11,0.24790416591243647,287.6509958795056,123.29560456505489,219.9570729270386,281.2635821523643
120,48,25,53,67,26,58,18,16,13,57.41048808143505,74.62434895984813,31.575985186054886,5,0.9337481369779657,57.41048808143505,74.62434895984813,31.575985186054886,63.69405036728827
120,26,58,18,16,57,67,66,9,32,57.539748997252026,127.66565828988635,148.384184215211,21,0.4647857823115584,57.539748997252026,127.66565828988635,148.384184215211,151.57163931906385
120,57,67,66,9,63,34,47,40,39,188.0441989681765,198.31601799186072,187.55117264194337,20,0.3546590939746945,188.0441989681765,198.31601799186072,187.55117264194337,122.16192164311322
120,63,34,47,40,34,72,31,21,47,213.44338962041257,144.69971844636197,121.15840254285823,23,0.29844610536259036,213.44338962041257,144.69971844636197,121.15840254285823,247.30750826475733
120,34,72,31,21,12,36,31,62,22,59.64337379671654,126.9563720240591,59.725600592326856,5,0.580765982467292,59.64337379671654,126.9563720240591,59.725600592326856,109.74184401186415
120,12,36,31,62,61,28,72,26,15,38.70102859145853,77.83710861248998,92.03617990110882,6,0.8168421555503513,38.70102859145853,77.83710861248998,92.03617990110882,38.88015740024379
120,61,28,72,26,24,11,52,35,19,67.77854631815354,32.108932037527666,58.678172019307965,8,0.6168942140435707,67.77854631815354,32.108932037527666,58.678172019307965,37.79355215845184
120,24,11,52,35,29,5,71,30,26,241.44156119767533,173.7058211737037,336.5708842324342,11,0.21653894369911086,241.44156119767533,173.7058211737037,336.5708842324342,155.37175259489592
120,29,5,71,30,23,7,29,17,17,121.77846364621476,57.185457117331055,52.25258899305286,5,0.5871239727953197,121.77846364621476,57.185457117331055,52.25258899305286,31.56733201283083
120,23,7,29,17,9,32,68,67,18,65.44116127023199,41.10653191157863,153.39322198784703,5,0.44932566178315003,65.44116127023199,41.10653191157863,153.39322198784703,156.78199920648007
120,9,32,68,67,31,47,28,71,43,62.75476731139009,65.54322376781138,27.95298936423662,8,0.7462873361375859,62.75476731139009,65.54322376781138,27.95298936423662,71.66851127905187
120,31,47,28,71,44,50,13,67,26,51.39638101612263,117.30669170063538,76.96987538210905,21,0.6188071747143411,51.39638101612263,117.30669170063538,76.96987538210905,112.12131725556404
120,44,50,13,67,30,5,12,15,52,47.85493193635019,71.30366568171438,34.42081869523358,6,0.9722697199475361,47.85493193635019,71.30366568171438,34.42081869523358,17.148858640335607
120,30,5,12,15,31,42,63,73,59,47.163139427688066,24.464726685228435,94.07082913240633,3,0.67853132322951,47.163139427688066,24.464726685228435,94.07082913240633,112.28884739732793
120,31,42,63,73,66,39,21,68,31,90.78705215698714,107.94101621832654,98.88348640395047,20,0.7059847728852524,90.78705215698714,107.94101621832654,98.88348640395047,101.26353220392967
120,66,39,21,68,54,58,47,72,12,107.71075544315032,115.7420736832821,93.42317631946892,23,0.6161846186868685,107.71075544315032,115.7420736832821,93.42317631946892,121.51925566304652
120,54,58,47,72,46,28,72,36,50,122.81967873592167,166.56722225135832,168.75459942713013,12,0.4488043898331836,122.81967873592167,166.56722225135832,168.75459942713013,88.65084912863762
120,46,28,72,36,33,32,8,14,49,65.07596284592972,35.954505896176755,31.88726820662945,9,0.7044825263339682,65.07596284592972,35.954505896176755,31.88726820662945,32.46839019208958
120,33,32,8,14,43,26,12,58,38,51.12783384442233,44.267562001199245,56.28148102591836,9,0.46632930659079,51.12783384442233,44.267562001199245,56.28148102591836,86.11305521863652
120,43,26,12,58,64,20,46,59,48,57.964276554866565,77.84537755291218,86.59258747093537,20,0.773878518107582,57.964276554866565,77.84537755291218,86.59258747093537,80.56898557673577
120,64,20,46,59,45,17,53,66,36,166.12286213902374,159.7912816413637,144.06943429094719,3,0.3894771498432971,166.12286213902374,159.7912816413637,144.06943429094719,176.6614232954156
120,45,17,53,66,37,66,10,59,48,109.65941980325528,139.05130508478254,81.8317828527381,23,0.4941290946493771,109.65941980325528,139.05130508478254,81.8317828527381,137.6599232372567
120,37,66,10,59,20,47,46,39,49,57.92902937897295,101.8590444152247,74.06688063786274,20,0.6669186612342453,57.92902937897295,101.8590444152247,74.06688063786274,74.17670567545336
120,20,47,46,39,27,36,36,71,46,50.002722331824515,53.521376247168135,34.89505405941237,17,0.7027933619107642,50.002722331824515,53.521376247168135,34.89505405941237,72.63914398207103
120,27,36,36,71,11,71,19,69,12,49.586903948162835,99.0924057618404,30.808819594066847,23,0.7348902890065196,49.586903948162835,99.0924057618404,30.808819594066847,98.15350154413561
120,11,71,19,69,30,61,73,21,28,17.98981038161547,60.058043949026214,60.78444728787883,7,0.7602531749708388,17.98981038161547,60.058043949026214,60.78444728787883,56.11367549812428
120,30,61,73,21,16,69,31,46,43,162.71480035604074,142.3063266166854,75.30036853682418,22,0.45464510177901896,162.71480035604074,142.3063266166854,75.30036853682418,155.53174753049615
120,16,69,31,46,9,73,70,63,23,35.06458089023183,77.24052199373727,80.44333778730713,14,0.9140611261078182,35.06458089023183,77.24052199373727,80.44333778730713,83.88553479216934
120,9,73,70,63,73,53,63,74,30,190.7934736605255,195.08989201175,236.33131640451083,8,0.22394688660357964,190.7934736605255,195.08989201175,236.33131640451083,212.26639675002963
120,73,53,63,74,53,37,32,15,11,208.67903519418024,221.4140696277821,162.17808519771174,3,0.3507439504146668,208.67903519418024,221.4140696277821,162.17808519771174,113.59896319392215
120,53,37,32,15,30,23,28,32,19,207.89018366504698,154.8621845720587,124.87906224655404,6,0.2561126556540885,207.89018366504698,154.8621845720587,124.87906224655404,131.1889696648089
120,30,23,28,32,9,40,55,43,51,43.24288712629598,45.56789062436384,76.8820209294275,0,0.7372295779085634,43.24288712629598,45.56789062436384,76.8820209294275,62.17057259416228
120,9,40,55,43,26,74,25,58,26,91.71811301759996,81.52970720363577,50.34430397720291,16,0.4189321891801817,91.71811301759996,81.52970720363577,50.34430397720291,109.49491716652823
120,26,74,25,58,17,19,35,15,11,72.90833512400991,209.58837057069024,107.88486965700939,2,0.35932280580309667,72.90833512400991,209.58837057069024,107.88486965700939,58.271488381165405
120,17,19,35,15,32,28,54,62,36,61.67675754573764,35.58836340211589,94.16070124067244,21,0.5845339900589105,61.67675754573764,35.58836340211589,94.16070124067244,110.77543414305458
120,32,28,54,62,37,31,44,44,10,78.1712415729554,93.08665425500396,67.94201103145458,23,0.6952380173977089,78.1712415729554,93.08665425500396,67.94201103145458,66.68477887027711
120,37,31,44,44,27,53,72,8,59,66.22322110498669,66.58438216023603,106.86721727980823,20,0.6953968714030312,66.22322110498669,66.58438216023603,106.86721727980823,81.55883174045167
120,27,53,72,8,22,27,20,68,45,83.33402683915874,49.79302950916137,24.157665308978988,18,0.6459620235569897,83.33402683915874,49.79302950916137,24.157665308978988,73.4960110822406
120,22,27,20,68,34,37,67,52,42,15.916058771584058,51.67761795483186,53.42206755021539,17,0.9935890880157818,15.916058771584058,51.67761795483186,53.42206755021539,36.03681972022216
120,34,37,67,52,30,45,60,74,31,76.98585414581356,62.39652279060867,70.67432238951274,14,0.8881718217240901,76.98585414581356,62.39652279060867,70.67432238951274,86.85092816112048
120,30,45,60,74,20,60,28,35,58,113.2991662296094,147.26408379050298,51.72299120419651,9,0.3910881640932166,113.2991662296094,147.26408379050298,51.72299120419651,103.22342526559092
120,20,60,28,35,43,33,32,6,44,36.89756699677801,76.19680762864891,57.09538969791296,14,0.8069730077212636,36.89756699677801,76.19680762864891,57.09538969791296,43.74833058824115
120,43,33,32,6,37,35,35,47,43,67.75500702067066,53.735778994804036,59.137608944270774,23,0.6554377775838309,67.75500702067066,53.735778994804036,59.137608944270774,74.66467881864426
120,37,35,35,47,30,69,19,45,27,145.64719596085567,190.5787979104811,126.52666635027188,6,0.2564152390739263,145.64719596085567,190.5787979104811,126.52666635027188,275.42110416343365
120,30,69,19,45,52,22,46,64,45,127.42479202558224,294.2732612601183,231.68330257401516,5,0.23966486793817748,127.42479202558224,294.2732612601183,231.68330257401516,278.6237214499429
120,52,22,46,64,69,10,54,50,12,62.52722952560941,79.34449012318436,86.13989445360247,13,0.839695242276193,62.52722952560941,79.34449012318436,86.13989445360247,63.85240772807378
120,69,10,54,50,42,56,9,44,53,72.71072952517456,50.37119277898477,42.68703545697592,17,0.6359925517407486,72.71072952517456,50.37119277898477,42.68703545697592,53.845825833641705
120,42,56,9,44,6,44,52,63,25,48.80275382095541,65.98985625125884,53.118711204757474,17,0.6570599110836246,48.80275382095541,65.98985625125884,53.118711204757474,57.08936036350194
120,6,44,52,63,10,69,17,49,20,111.870596801509,139.91752211882675,43.242032752588514,5,0.4690152438982114,111.870596801509,139.91752211882675,43.242032752588514,149.27885508578558
120,10,69,17,49,50,46,36,46,19,18.95316408340991,74.01932418977543,56.65144880775322,12,0.9442784569000102,18.95316408340991,74.01932418977543,56.65144880775322,51.54701643079096
120,50,46,36,46,54,72,71,25,51,67.42791963770406,63.05908204857294,95.27959998796842,10,0.7706782258002967,67.42791963770406,63.05908204857294,95.27959998796842,98.18818427769227
120,54,72,71,25,42,36,34,7,30,46.5389947275008,48.620446180259165,32.6108405880487,8,0.9422179961914068,46.5389947275008,48.620446180259165,32.6108405880487,25.74289633908612
120,42,36,34,7,22,14,10,70,34,152.01469135820625,136.44189858922996,85.55836183137907,11,0.27941380593272963,152.01469135820625,136.44189858922996,85.55836183137907,254.80240368857937
120,22,14,10,70,31,73,29,15,44,22.21382584361234,68.70292934520468,36.27445551340546,18,0.6669834794891483,22.21382584361234,68.70292934520468,36.27445551340546,68.57253498157797
